Date,Open,High,Low,Close,Adj Close,Volume
2019-08-08,625.000000,636.599976,625.000000,633.549988,550.690125,3141
2019-08-09,634.599976,649.950012,634.599976,642.250000,558.252441,5200
2019-08-13,647.950012,647.950012,627.799988,636.950012,553.645569,4880
2019-08-14,675.000000,680.000000,651.000000,657.950012,571.899170,39624
2019-08-16,660.000000,662.500000,646.099976,652.500000,567.161804,7621
2019-08-19,641.099976,660.000000,641.099976,659.099976,572.898621,5208
2019-08-20,645.299988,670.000000,645.299988,667.950012,580.591248,7664
2019-08-21,662.750000,666.599976,661.000000,663.000000,576.288635,5789
2019-08-22,663.000000,663.000000,647.150024,650.000000,564.988770,32626
2019-08-23,636.000000,650.000000,634.000000,645.849976,561.381531,7662
2019-08-26,675.000000,675.000000,641.549988,644.700012,560.382019,4964
2019-08-27,644.700012,657.849976,644.700012,651.200012,566.031799,3879
2019-08-28,650.049988,665.950012,650.000000,656.049988,570.247498,4520
2019-08-29,656.000000,656.000000,647.000000,650.400024,565.336426,4366
2019-08-30,652.000000,654.950012,638.500000,650.049988,565.032288,5670
2019-09-03,638.000000,650.000000,638.000000,645.000000,560.642822,3258
2019-09-04,639.000000,655.000000,634.349976,649.099976,564.206482,4231
2019-09-05,643.500000,665.000000,643.500000,660.000000,573.681030,4932
2019-09-06,660.000000,675.599976,659.049988,673.400024,585.328430,8287
2019-09-09,701.700012,715.750000,695.000000,705.049988,612.838989,44444
2019-09-11,706.000000,708.900024,695.000000,696.799988,605.668030,10955
2019-09-12,697.000000,705.000000,683.000000,686.000000,596.280457,6131
2019-09-13,689.000000,709.500000,683.000000,705.650024,613.360657,11615
2019-09-16,710.000000,735.200012,706.000000,730.349976,634.830078,66308
2019-09-17,737.900024,740.900024,721.099976,723.000000,628.441345,19055
2019-09-18,725.049988,740.000000,722.500000,729.900024,634.438965,11230
2019-09-19,726.000000,776.000000,722.500000,745.900024,648.346436,243601
2019-09-20,750.000000,766.900024,744.650024,756.099976,657.212341,39029
2019-09-23,760.000000,770.000000,746.000000,755.099976,656.343079,21997
2019-09-24,741.299988,752.950012,735.000000,743.900024,646.607910,9816
2019-09-25,743.900024,748.700012,743.549988,745.950012,648.389771,10167
2019-09-26,745.950012,758.000000,740.450012,746.099976,648.520264,13436
2019-09-27,746.099976,746.099976,725.000000,729.400024,634.004333,25997
2019-09-30,743.000000,743.000000,700.000000,706.299988,613.925537,11992
2019-10-01,717.900024,718.000000,688.000000,694.700012,603.842651,16077
2019-10-03,693.000000,709.599976,686.000000,703.750000,611.708923,7157
2019-10-04,703.000000,709.750000,661.500000,695.650024,604.668518,7394
2019-10-07,700.000000,703.750000,689.000000,691.250000,600.843872,8819
2019-10-09,703.000000,708.000000,696.500000,700.150024,608.579956,12274
2019-10-10,700.150024,701.900024,687.700012,700.049988,608.492981,6316
2019-10-11,693.000000,727.650024,693.000000,720.150024,625.964172,21536
2019-10-14,716.000000,720.000000,701.500000,714.950012,621.444214,19164
2019-10-15,710.000000,728.549988,701.950012,723.049988,628.484802,15709
2019-10-16,714.799988,719.000000,701.650024,707.250000,614.751282,6393
2019-10-17,714.000000,717.299988,707.500000,709.849976,617.011169,3555
2019-10-18,715.099976,717.000000,706.549988,709.549988,616.750549,8568
2019-10-22,706.700012,721.000000,706.700012,713.299988,620.010071,11700
2019-10-23,721.000000,725.000000,711.200012,715.349976,621.791931,10040
2019-10-24,718.400024,722.049988,714.500000,718.150024,624.225769,5235
2019-10-25,715.049988,741.000000,714.000000,737.549988,641.088379,21270
2019-10-27,741.000000,770.000000,741.000000,747.549988,649.780518,6495
2019-10-29,751.400024,807.450012,745.500000,786.349976,683.506042,93527
2019-10-30,790.000000,815.000000,775.000000,780.500000,678.421143,50165
2019-10-31,787.799988,795.000000,760.000000,762.849976,663.079590,17052
2019-11-01,765.000000,793.000000,764.000000,785.849976,683.071350,31612
2019-11-04,794.000000,798.049988,775.000000,778.250000,676.465454,15574
2019-11-05,778.250000,789.000000,776.250000,782.849976,680.463806,10198
2019-11-06,782.750000,786.900024,772.400024,778.650024,676.813171,7529
