Date,Close,Volume,MA,BIAS,RSI,stochrsi_k,stochrsi_d,MACD,PSY
2021-09-13,36471.80078125,82200,36624.25,-152.44921875,51.59638632219693,0.30216766018774527,0.43195474099261616,282.59602779229317,53.84615384615385
2021-09-14,36613.05078125,109300,36599.567057291664,13.483723958335759,57.85126830926787,0.1448868365101055,0.2936888725596483,267.9387014668173,61.53846153846154
2021-09-15,36852.25,177900,36642.883463541664,209.36653645833576,66.61749669601436,0.2385451482553654,0.2285332149844054,277.28496053900744,61.53846153846154
2021-09-16,37668.6015625,423100,36842.850260416664,825.7513020833358,81.97274015615123,0.5718784815886987,0.31843682211805663,364.2907982143297,61.53846153846154
2021-09-17,37811.94921875,335100,37016.80859375,795.140625,83.56562912197928,0.8374023816879314,0.5492753371773319,435.34495331571816,61.53846153846154
2021-09-20,37145.69921875,152000,37093.891927083336,51.80729166666424,55.97856782671363,0.7120588346144626,0.7071132326303643,408.68472361165914,53.84615384615385
2021-09-21,37235.8515625,154000,37221.233723958336,14.617838541664241,58.21824525944098,0.4463306410064811,0.6652639524362918,391.0478557689712,53.84615384615385
2021-09-22,36944.6484375,106400,37276.5,-331.8515625,48.62840105599018,0.11299730767314779,0.423795594431364,340.3265982205703,46.15384615384615
2021-09-23,37771.69921875,139100,37429.741536458336,341.95768229166424,67.09894419075191,0.2372299265485467,0.2655192917427253,383.7750727313396,53.84615384615385
2021-09-24,37830.30078125,138400,37456.69140625,373.609375,68.07493698586448,0.3488992584944199,0.23304216423870486,414.05270230140013,61.53846153846154
2021-09-27,38171.25,113000,37516.574869791664,654.6751302083358,73.55245580348577,0.582484388773224,0.38953785793873025,463.79971038684016,69.23076923076923
2021-09-28,37945.0,201000,37649.791666666664,295.20833333333576,64.71124035961884,0.5674347105541324,0.49960611927392556,467.27040746988496,61.53846153846154
2021-09-29,37743.0,260500,37734.31640625,8.68359375,57.32832218565664,0.4755887898072085,0.541835963044855,439.7202375972338,61.53846153846154
2021-09-30,37425.1015625,235100,37814.391927083336,-389.29036458333576,47.16594825618061,0.24200365952840439,0.42834238662991514,378.0998928542249,61.53846153846154
2021-10-01,37225.8984375,189200,37723.425130208336,-497.52669270833576,41.61840867335404,0.08742855092430113,0.2683403334199714,305.42769893826335,53.84615384615385
2021-10-04,37579.6484375,146400,37681.649739583336,-102.00130208333576,53.318692534884526,0.10423980941433926,0.14455733995568168,284.0687262193096,53.84615384615385
2021-10-05,37741.0,153100,37609.94140625,131.05859375,57.93312882513603,0.25175491569784253,0.1478077586788277,280.10156248997373,53.84615384615385
2021-10-06,37521.55078125,204200,37539.366536458336,-17.81575520833576,49.88511473623433,0.320219196557435,0.225404640556539,248.9049055884534,46.15384615384615
2021-10-07,37753.19921875,136400,37541.06640625,212.1328125,57.38420998361018,0.35252876890751766,0.30816762705426515,245.85135393901874,53.84615384615385
2021-10-08,37775.25,168200,37599.424479166664,175.82552083333576,58.10039934391806,0.3997249567213937,0.35749097406211555,241.26836308677593,53.84615384615385
2021-10-11,38293.80078125,136100,37777.408203125,516.392578125,71.57900899754664,0.6645940091951346,0.47228257827468206,287.67993035158725,61.53846153846154
2021-10-12,38521.5,201300,37934.383463541664,587.1165364583358,75.6983072026044,0.861377960764046,0.6418989755601916,339.6476509008571,61.53846153846154
2021-10-13,38635.75,205900,38083.508463541664,552.2415364583358,77.6488678417319,1.0,0.8419906566530604,382.7619505193579,61.53846153846154
2021-10-14,39340.8984375,249600,38386.733072916664,954.1653645833358,85.9820758266523,1.0,0.9537926535880156,480.55048082857684,61.53846153846154
2021-10-18,39684.80078125,580000,38708.666666666664,976.1341145833358,88.4928910523264,1.0,1.0,578.2052724770838,69.23076923076923
2021-10-19,39540.5,274900,39002.875,537.625,81.17218333897785,0.9467051577087582,0.9822350525695862,622.7580822540549,69.23076923076923
2021-10-20,39518.19921875,236900,39206.94140625,311.2578125,79.94567001103604,0.8730802658763125,0.939928474528357,640.8074992520706,69.23076923076923
2021-10-21,40030.19921875,271300,39458.391276041664,571.8079427083358,85.84023939891574,0.8643897936496806,0.8947250724115839,695.3040772839231,76.92307692307693
2021-10-22,40323.6484375,370500,39739.707682291664,583.9407552083358,88.22136878399466,0.9176846359409225,0.8850515651556387,752.247631399201,76.92307692307693
2021-10-25,41192.3984375,476800,40048.291015625,1144.107421875,92.62640491424077,0.9913095277733682,0.924461319121324,870.1472966369402,76.92307692307693
2021-10-26,41238.30078125,437100,40307.207682291664,931.0930989583358,92.79720073953058,1.0,0.969664721238097,943.7187799325911,84.61538461538461
2021-10-27,40874.3515625,322800,40529.516276041664,344.83528645833576,76.03918493459291,0.6838863395478151,0.8917319557737279,940.866911021687,76.92307692307693
2021-10-28,39508.94921875,512700,40527.974609375,-1019.025390625,41.941158596909005,0.3505530062144817,0.6781464485874323,777.8392763500451,69.23076923076923
2021-10-29,39115.6015625,341300,40375.541666666664,-1259.9401041666642,36.31204889703542,0.0172196728811484,0.35055300621448177,603.8144858119995,61.53846153846154
2021-11-01,39763.75,203200,40282.225260416664,-518.4752604166642,49.6691621092503,0.06716693770646112,0.14497987226736386,534.253721621375,61.53846153846154
2021-11-02,39938.44921875,265000,40073.233723958336,-134.78450520833576,52.86646012275574,0.15070991040358486,0.0783655069970649,492.03053956917574,61.53846153846154
2021-11-03,39402.05078125,267500,39767.192057291664,-365.14127604166424,42.839465382864624,0.1748973499674403,0.13092473269249552,395.90286597293743,53.84615384615385
2021-11-04,39573.69921875,38800,39550.416666666664,23.28255208333576,46.71997339940978,0.15069653804522654,0.15876793280541734,336.76595061332046,53.84615384615385
2021-11-08,39438.25,212900,39538.633463541664,-100.38346354166424,43.89798768278203,0.09437081283921023,0.13998823361729248,273.3575803770582,53.84615384615385
2021-11-09,39368.80078125,203500,39580.833333333336,-212.03255208333576,42.325014053994096,0.095378811086487,0.11348205399030803,214.97955461553647,53.84615384615385
2021-11-10,39023.25,167900,39457.416666666664,-434.16666666666424,34.86567047702481,0.05241268530223961,0.08072076974264573,132.4295768930897,46.15384615384615
2021-11-11,38560.19921875,146000,39227.708333333336,-667.5091145833358,27.16662097613225,0.02519543781113218,0.057662311399953044,21.646566850788076,38.46153846153847
2021-11-12,38733.3515625,136000,39116.258463541664,-382.90690104166424,33.73288241578567,0.06147886622109544,0.04636232977815585,-40.81177710794145,38.46153846153847
2021-11-15,38702.3515625,112300,38971.033854166664,-268.68229166666424,33.0919320485297,0.11529669997327185,0.06732366800183327,-88.48997317125759,30.76923076923077
2021-11-16,38307.1015625,129100,38782.509114583336,-475.40755208333576,25.638517345807614,0.11529669997327185,0.09735742205587983,-162.7215251185844,30.76923076923077
2021-11-17,38041.55078125,139300,38561.30078125,-519.75,21.69833344941557,0.053817833752176414,0.09480374456624015,-241.17117741868424,30.76923076923077
2021-11-18,37976.25,238700,38386.80078125,-410.55078125,20.757006803286558,0.0,0.0563715112418162,-300.20108040648483,30.76923076923077
2021-11-22,37128.80078125,209500,38148.234375,-1019.43359375,12.387795264809768,0.0,0.01793927791739225,-425.9897649065897,23.076923076923077
2021-11-23,37272.80078125,188700,37904.809244791664,-632.0084635416642,19.043606898836828,0.06284265291988436,0.0209475509732949,-493.83700768938434,23.076923076923077
2021-11-24,37441.94921875,157600,37694.7421875,-252.79296875,26.874185836243456,0.21820963187923484,0.09368409493303985,-515.8187564857071,30.76923076923077
2021-11-25,37364.75,140800,37537.68359375,-172.93359375,25.522156101563894,0.35661823443477464,0.21255683974463138,-529.9917736457064,23.076923076923077
2021-11-26,36025.5,211400,37201.675130208336,-1176.1751302083358,12.466107025542215,0.2937755815148903,0.2895344826096334,-670.4576379968275,23.076923076923077
2021-11-29,35976.44921875,187200,36868.375,-891.92578125,12.191990913382611,0.1384086025555398,0.26293413950173505,-764.4961999819861,23.076923076923077
2021-11-30,35695.30078125,227300,36629.458333333336,-934.1575520833358,10.590286369462788,0.0,0.14406139469014348,-847.4540202049247,23.076923076923077
2021-12-01,36364.8984375,173900,36478.141276041664,-113.24283854166424,34.99664736010955,0.3333333333333333,0.1572473119629578,-821.2093733266665,30.76923076923077
2021-12-02,36508.25,131700,36322.524739583336,185.72526041666424,39.25643872687126,0.6666666666666666,0.3333333333333334,-771.553381927617,30.76923076923077
2021-12-03,36197.1484375,138900,36127.924479166664,69.22395833333576,33.533574649999295,0.9394212984960095,0.6464737661653366,-753.5072398068223,30.76923076923077
2021-12-06,35735.8984375,136000,36079.657552083336,-343.75911458333576,26.627284200071628,0.8004776787860276,0.8021885479829014,-774.4141799897407,30.76923076923077
2021-12-07,36618.3984375,146700,36186.649088541664,431.74934895833576,50.18321481923933,0.8004776787860276,0.846792218689355,-682.3436951699478,38.46153846153847
2021-12-08,37284.69921875,165000,36451.548828125,833.150390625,61.40843598482941,0.8610563802900181,0.8206705792873579,-532.9022396423825,46.15384615384615
2021-12-09,37082.44921875,123200,36571.140625,511.30859375,56.75055115351967,0.9744227664629058,0.8786522751796507,-435.77266726734524,46.15384615384615
2021-12-10,37105.6484375,170900,36670.70703125,434.94140625,57.197436959743385,0.9518666368522751,0.929115261201733,-354.73853163603053,46.15384615384615
2021-12-13,36925.25,157300,36792.057291666664,133.19270833333576,52.167562069683676,0.8827365828938659,0.9363419954030157,-308.22721202886896,38.46153846153847
2021-12-14,36893.94921875,132200,36985.065755208336,-91.11653645833576,51.22955767637206,0.8324643420455248,0.8890225205972221,-271.9700108817051,38.46153846153847
2021-12-15,36789.55078125,105800,37013.591145833336,-224.04036458333576,47.79030413776643,0.7552096030883111,0.8234701760092341,-251.4833013917305,38.46153846153847
2021-12-16,36548.6484375,112700,36890.916015625,-342.267578125,40.29887346149301,0.6702828710701438,0.7526522720679933,-257.10205622246576,38.46153846153847
2021-12-17,35618.6484375,152100,36646.94921875,-1028.30078125,23.345608758630206,0.41279901212224557,0.6127638287602336,-353.70035388619,38.46153846153847
2021-12-20,34439.8515625,200100,36202.649739583336,-1762.7981770833358,14.236179522247014,0.17927654735675677,0.42078614351638216,-540.3749780735379,30.76923076923077
2021-12-21,34607.8515625,159600,35816.416666666664,-1208.5651041666642,19.601381796990836,0.039007927152403636,0.21036116221046877,-647.598992188694,30.76923076923077
2021-12-22,35029.5,128600,35505.675130208336,-476.17513020833576,32.347755579674654,0.17153720000938077,0.1299405581728472,-668.7008424351152,38.46153846153847
2021-12-23,35191.1484375,114200,35239.274739583336,-48.12630208333576,36.94660117671342,0.35593954481857687,0.18882822399345386,-654.3028054956667,46.15384615384615
2021-12-24,34857.05078125,132500,34957.341796875,-100.291015625,31.61620464759757,0.46140989418026596,0.32962887966940796,-666.4191654990937,38.46153846153847
2021-12-27,35057.8984375,335100,34863.883463541664,194.01497395833576,38.06254143544376,0.5399422348676329,0.452430557955492,-641.4542208373095,38.46153846153847
2021-12-28,35183.80078125,181600,34987.875,195.92578125,42.16371784929827,0.6527680541760404,0.5513733944079798,-597.9764111494951,46.15384615384615
2021-12-29,35045.3984375,122500,35060.799479166664,-15.401041666664241,38.77670497056425,0.8067103544155367,0.6664735478197369,-569.6160246988002,38.46153846153847
2021-12-30,35063.6015625,328000,35066.483072916664,-2.8815104166642413,39.5431956699672,0.9022387297090179,0.7872390461001985,-536.3316837973689,46.15384615384615
2021-12-31,35481.69921875,210300,35114.908203125,366.791015625,55.05293650938616,0.9383438989247477,0.8824309943497676,-458.2236124178162,53.84615384615385
2022-01-03,36421.8984375,219000,35375.716145833336,1046.1822916666642,73.43996116780806,0.973256655504492,0.9379464280460859,-294.46311664703535,61.53846153846154
2022-01-04,36840.1484375,190500,35672.7578125,1167.390625,78.20048079461924,1.0,0.9705335181430801,-126.50622224823746,69.23076923076923
2022-01-05,37695.8984375,237400,36091.440755208336,1604.4576822916642,84.86213927090363,1.0,0.9910855518348308,87.12221983561903,76.92307692307693
2022-01-06,37490.25,199000,36498.916015625,991.333984375,77.98938674052545,0.9627380777805121,0.9875793592601708,218.5449278946835,76.92307692307693
2022-01-07,37739.6015625,183300,36944.916015625,794.685546875,80.30965396390792,0.9440698560067369,0.968935977929083,335.6297197442036,76.92307692307693
2022-01-10,38347.8984375,206500,37422.615885416664,925.2825520833358,84.95307738007331,0.9440698560067369,0.9502925965979955,477.7101994211116,76.92307692307693
2022-01-11,38442.19921875,159500,37759.332682291664,682.8665364583358,85.58544152071894,0.9813317782262247,0.9564904967465662,581.3292913292316,76.92307692307693
2022-01-12,38727.55078125,156100,38073.899739583336,653.6510416666642,87.49391882813417,1.0,0.9751338780776541,675.1508112326483,84.61538461538461
2022-01-13,38469.94921875,159200,38202.908203125,267.041015625,76.51893129015451,0.8744760747237769,0.951935950983334,703.2128750678312,76.92307692307693
2022-01-14,38370.3984375,148600,38349.599609375,20.798828125,72.31247098820687,0.6350497591043335,0.8365086112760368,699.7008037115374,69.23076923076923
2022-01-17,38216.1484375,140300,38429.024088541664,-212.87565104166424,65.60657222692899,0.3017164257710001,0.6037474198663703,667.6715748496208,69.23076923076923
2022-01-18,38210.30078125,168800,38406.091145833336,-195.79036458333576,65.3309585726079,0.09390701771388989,0.34355773419640795,631.1583485452793,61.53846153846154
2022-01-19,38041.3515625,165300,38339.283203125,-297.931640625,57.02525851538854,0.0,0.1318744811616301,575.0082218550815,53.84615384615385
2022-01-20,37850.8515625,149600,38193.166666666664,-342.31510416666424,48.65556144650448,0.0,0.031302339237963404,503.45654497732176,46.15384615384615
2022-01-21,37574.30078125,157800,38043.891927083336,-469.59114583333576,38.748251637500125,0.0,0.0,413.10512472575647,38.46153846153847
2022-01-24,36947.55078125,231000,37806.750651041664,-859.1998697916642,24.93832779289889,0.0,0.0,274.1797134060398,30.76923076923077
2022-01-25,37706.75,267500,37721.850911458336,-15.100911458335759,50.5542811287794,0.14296172625944673,0.04765390875314902,247.93686311213241,38.46153846153847
2022-01-27,37982.1015625,346300,37683.817708333336,298.28385416666424,56.94857841279638,0.340179165712393,0.16104696399061336,253.06578538774193,38.46153846153847
2022-01-28,37689.3984375,294300,37625.158854166664,64.23958333333576,48.884474120095376,0.499687317619587,0.3276094031971423,221.29371059888945,30.76923076923077
2022-01-31,37975.3515625,217800,37645.908854166664,329.44270833333576,56.16184128691773,0.5718338232507404,0.4705667688609069,224.03865602603037,30.76923076923077
2022-02-01,38505.5,234100,37801.108723958336,704.3912760416642,66.70709494554825,0.7079497171311275,0.5931569526671517,277.2974308156554,30.76923076923077
2022-02-02,39330.5,252600,38198.266927083336,1132.2330729166642,77.02674496555954,0.8817748985572669,0.7205194796463784,396.99335483831965,38.46153846153847
2022-02-03,39010.0,193800,38415.475260416664,594.5247395833358,67.30164082691763,0.9361399407935784,0.8419548521606576,442.49243594352447,38.46153846153847
2022-02-04,38789.3515625,163100,38550.016927083336,239.33463541666424,60.94477212942811,0.8302122518098152,0.882709030386887,443.881126225504,38.46153846153847
2022-02-07,37995.44921875,241900,38601.025390625,-605.576171875,43.29027340317226,0.49687891847648175,0.7544103703599586,353.2606731562628,38.46153846153847
